value,node_id,position
111859,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6459,7940
111902,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4716,7941
111993,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6751,7942
112077,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6816,7943
112485,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6465,7944
112965,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8496,7945
112976,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7957,7946
113061,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7995,7947
113163,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8476,7948
113188,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8085,7949
113376,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7031,7950
113389,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7156,7951
113461,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7155,7952
113477,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:409,7953
113525,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2387,7954
113557,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1981,7955
113704,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6494,7956
113737,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2861,7957
113741,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1931,7958
113939,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:62,7959
114069,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7383,7960
114292,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7773,7961
114349,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3235,7962
114739,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9028,7963
114781,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6256,7964
115229,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7558,7965
115422,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7601,7966
115574,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8891,7967
115577,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:956,7968
115627,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1281,7969
115860,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1049,7970
115867,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1657,7971
115916,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3559,7972
115970,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5052,7973
115985,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3491,7974
116018,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7171,7975
116025,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7586,7976
116127,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1867,7977
116252,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7290,7978
116279,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3228,7979
116376,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:52,7980
116476,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6755,7981
116478,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2433,7982
116977,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6774,7983
117024,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1939,7984
117096,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6328,7985
117289,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4468,7986
117466,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5648,7987
117518,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4735,7988
117597,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6866,7989
117678,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5173,7990
118021,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:742,7991
118067,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7338,7992
118440,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3835,7993
118596,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1782,7994
118622,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8762,7995
118654,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:667,7996
118701,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8215,7997
118752,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5130,7998
119026,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6640,7999
119035,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:502,8000
119214,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3906,8001
119371,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8389,8002
119683,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5172,8003
120130,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8658,8004
120133,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6885,8005
120337,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8405,8006
120427,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:410,8007
120468,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7423,8008
120502,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4278,8009
120526,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2571,8010
120566,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6727,8011
120663,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2133,8012
120804,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7597,8013
120834,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2054,8014
121161,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1108,8015
121171,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7114,8016
121275,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2581,8017
121431,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1376,8018
121433,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1949,8019
121547,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1834,8020
121743,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7422,8021
121760,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1423,8022
121913,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3813,8023
122166,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6668,8024
122243,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3236,8025
122254,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3287,8026
122455,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7997,8027
122469,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7725,8028
122828,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8743,8029
123509,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1582,8030
123527,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1106,8031
123537,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6254,8032
123616,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6448,8033
123664,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:885,8034
123948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2230,8035
124005,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7297,8036
124092,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6844,8037
124133,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7809,8038
124217,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7529,8039
124490,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:990,8040
124538,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1097,8041
124601,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1500,8042
124838,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7332,8043
124839,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1583,8044
124840,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8947,8045
124988,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8498,8046
125066,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6911,8047
125115,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6912,8048
125238,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7245,8049
125270,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8789,8050
125341,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8095,8051
125894,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3530,8052
125931,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6167,8053
126036,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7116,8054
126063,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3730,8055
126256,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6412,8056
126263,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7217,8057
126450,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6687,8058
126776,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6496,8059
126811,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:569,8060
126849,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2180,8061
126979,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8372,8062
127189,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6889,8063
127213,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8904,8064
127220,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4784,8065
127612,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5613,8066
127655,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8981,8067
127715,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7636,8068
127744,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1655,8069
127769,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:545,8070
127896,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6789,8071
127925,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:923,8072
127937,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6591,8073
128139,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5662,8074
128518,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7183,8075
128569,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6435,8076
128599,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8273,8077
128641,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2812,8078
128701,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9029,8079
128728,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1940,8080
129221,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2976,8081
129428,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8331,8082
129448,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7484,8083
129577,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8669,8084
129738,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6620,8085
129853,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8713,8086
129947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:902,8087
129954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8605,8088
130030,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2906,8089
130069,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4292,8090
130165,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3023,8091
130286,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8615,8092
130306,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1924,8093
130592,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2434,8094
130632,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2193,8095
130900,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8704,8096
130967,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5980,8097
130981,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6815,8098
131153,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1938,8099
131262,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1054,8100
131327,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2738,8101
131401,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3245,8102
131470,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1587,8103
131667,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2445,8104
131930,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8565,8105
132287,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7831,8106
132609,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7579,8107
132643,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2455,8108
132734,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1468,8109
132806,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7732,8110
132827,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:337,8111
132983,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6820,8112
133018,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5506,8113
133033,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5620,8114
133179,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7396,8115
133243,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2045,8116
133340,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7112,8117
133410,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7877,8118
133413,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7300,8119
133469,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6812,8120
133473,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3433,8121
133626,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2572,8122
134235,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2701,8123
134366,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:762,8124
134371,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:159,8125
134726,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7951,8126
134818,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2791,8127
134911,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2337,8128
134919,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6817,8129
135208,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1584,8130
135211,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8872,8131
135327,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6010,8132
135361,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6355,8133
135445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4958,8134
135450,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2783,8135
135473,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3019,8136
135535,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2417,8137
135565,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6701,8138
135601,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1955,8139
135621,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1265,8140
135883,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1734,8141
136059,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2385,8142
136134,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5656,8143
136336,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:898,8144
136360,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3300,8145
136439,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7520,8146
136558,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7127,8147
136621,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2168,8148
136674,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7482,8149
136913,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8856,8150
137068,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7556,8151
137408,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6970,8152
137420,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6856,8153
137615,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6855,8154
137707,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:960,8155
138053,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6581,8156
138119,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4713,8157
138144,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8110,8158
138158,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3211,8159
138196,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:995,8160
138390,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9036,8161
138399,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7178,8162
138575,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7703,8163
138659,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7609,8164
138668,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1102,8165
139012,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2389,8166
139120,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1300,8167
139204,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5568,8168
139207,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4192,8169
139337,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7091,8170
139432,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4390,8171
139507,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8017,8172
139660,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6300,8173
139697,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1503,8174
139710,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2799,8175
139943,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7939,8176
140018,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:226,8177
140036,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:203,8178
140202,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6846,8179
140879,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:636,8180
140992,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8248,8181
141045,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7015,8182
141288,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7111,8183
141447,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4121,8184
141558,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6571,8185
141605,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1298,8186
141835,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:850,8187
141845,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3201,8188
141900,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8304,8189
142212,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1820,8190
142410,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7226,8191
142564,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7686,8192
142790,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:858,8193
142845,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7443,8194
143303,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8052,8195
143400,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5137,8196
143567,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8037,8197
143632,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1110,8198
143815,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1023,8199
144026,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:739,8200
144191,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7566,8201
144194,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1079,8202
144213,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8394,8203
144284,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8308,8204
144337,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7599,8205
144359,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6973,8206
144381,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8289,8207
144456,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3817,8208
144715,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4901,8209
144839,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7911,8210
144997,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6168,8211
145170,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8968,8212
145346,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5638,8213
145420,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7912,8214
145490,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6804,8215
145509,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2056,8216
145672,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7683,8217
145683,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7346,8218
145689,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:950,8219
145825,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:301,8220
145844,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7268,8221
146156,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6858,8222
146246,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1076,8223
146362,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1379,8224
146464,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5010,8225
146483,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8173,8226
146518,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2975,8227
147070,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7065,8228
147084,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1953,8229
147092,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3234,8230
147162,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7079,8231
147226,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4415,8232
147587,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5595,8233
147617,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7150,8234
147915,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8926,8235
148258,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1472,8236
148318,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:975,8237
148326,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2260,8238
148726,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8049,8239
148998,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7366,8240
149349,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6312,8241
149367,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6920,8242
149543,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4506,8243
149581,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2954,8244
149831,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:539,8245
150466,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:878,8246
150631,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:113,8247
151018,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6141,8248
151099,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6235,8249
151775,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8393,8250
151884,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6361,8251
151972,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5566,8252
151974,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6992,8253
152175,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7777,8254
152627,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1563,8255
152661,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6688,8256
152673,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3461,8257
152749,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4047,8258
152814,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8032,8259
152859,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1394,8260
152901,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5948,8261
152910,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3477,8262
153165,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8707,8263
153277,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1060,8264
153702,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8351,8265
154128,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2496,8266
154162,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7254,8267
154633,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8282,8268
154824,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8340,8269
154943,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3238,8270
154994,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2254,8271
155025,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1783,8272
155200,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:29,8273
155488,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8174,8274
155532,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3704,8275
155572,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7805,8276
155882,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7847,8277
156228,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6605,8278
156369,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3146,8279
156445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8327,8280
156451,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7162,8281
156572,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1849,8282
156593,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5424,8283
156901,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2175,8284
157045,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8670,8285
157194,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8370,8286
157366,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8164,8287
157385,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2179,8288
157679,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3943,8289
158154,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5124,8290
158357,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:517,8291
158410,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4730,8292
158418,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2173,8293
158461,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:399,8294
158571,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7301,8295
158582,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1035,8296
158655,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7282,8297
158815,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4180,8298
159158,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6997,8299
159299,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7808,8300
160975,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8293,8301
161080,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6655,8302
161403,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6323,8303
161525,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8982,8304
161612,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4430,8305
161688,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8788,8306
161708,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8016,8307
162124,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1660,8308
